3.713978880369173119e-03,2.072051764468896273e-03,1.299267101255607848e-03,3.494268708482684005e-03,1.550383835742685790e-03,2.068270570126484742e-03,1.771702282315157362e-03,2.405607472823034776e-03,1.834659951339134842e-03,2.651680265644107415e-03
3.480876866906013056e-03,3.563735062609763027e-03,2.867576785553827001e-03,3.382229588162699585e-03,2.368520991629430306e-03,8.970007602345786424e-04,1.784594428197561200e-03,2.818934419588914331e-03,3.628760451042434276e-03,2.220588643487508840e-03
3.744805965292585803e-03,1.508251005976846137e-03,2.010458426287331513e-03,3.129851164189068058e-03,1.579585917309223042e-03,2.069926605176353185e-03,2.372734439415435936e-03,1.293040656432098423e-03,3.070245636010549006e-03,3.051230308972141536e-03
2.352400386116615394e-03,3.630917495817898022e-03,2.613104783019903898e-03,1.573796579418584862e-03,4.524849820184306814e-03,1.062642618391618221e-03,1.702114919812980354e-03,4.324086198913890122e-03,1.453390940664545106e-03,1.767811424939425002e-03
2.915238330558733715e-03,3.845351747607916870e-03,2.083473786431810915e-03,2.248552303630302340e-03,2.512912166437897277e-03,2.072473033782218366e-03,2.287647544870652361e-03,4.678525743529116099e-03,1.013473863957670140e-03,2.609882419593811953e-03
1.572599630574544882e-03,2.578387526464775981e-03,3.326315253775136149e-03,2.445646129758505261e-03,1.949439443143741180e-03,3.485003266668562638e-03,6.472898433848017774e-04,2.690605316229999211e-03,2.427346657510320860e-03,4.006864111994801192e-03
4.711083019107387138e-03,1.555906441957133346e-03,1.733214214766798378e-03,3.409283325969236778e-03,2.083903984825608013e-03,2.107196006668865529e-03,3.507392869257830448e-03,1.978270008736626728e-03,4.195468235384303135e-03,1.554719363824563771e-03
1.285331386796095821e-03,3.641408467388917991e-03,2.321065668550059691e-03,5.174119495675921776e-03,2.192712688452003178e-03,2.752865701440065926e-03,1.539115992647555053e-03,8.949770085829866773e-04,1.781825001273329434e-03,3.886777093118021220e-03
2.187409991583177948e-03,1.385257158174169057e-03,6.155279239582478468e-04,6.490678698485297105e-04,3.756638554828217735e-03,2.994973249687560291e-03,1.297412982648515900e-03,3.081351676927801542e-03,1.282259157213250234e-03,2.843738815570096001e-03
2.154036912975443308e-03,3.181162278849680725e-03,2.582406229734046654e-03,2.168134739864879812e-03,1.655989779642541571e-03,2.924851229946567877e-03,1.967146444034506558e-03,2.243403960297762900e-03,1.544787076404596782e-03,7.451854206996788577e-04
1.541738392006997138e-03,2.801387829543644514e-03,1.255793585041131699e-03,1.343445689674260812e-03,2.736767124267402984e-03,4.906925766245628928e-03,1.531668668515284715e-03,2.495600782520535077e-03,4.431777303064765583e-03,2.448257484572669007e-03
