5.279479992843938430e-02,8.052954857176933268e-02,8.835470212892837516e-02,1.479134116524539189e-01,1.201347724968692410e-01,6.297811437772080079e-02,9.914127258631999506e-02,9.524598962371041977e-02,5.956467290834277506e-02,7.815135070666109907e-02
6.599177052895223439e-02,7.189432882103882760e-02,4.706732661458644384e-02,1.108784065835768384e-01,8.691633371101437078e-02,1.030222434253682262e-01,6.740056055817281178e-02,5.335058739340449441e-02,5.287113125409982628e-02,5.678048780487805758e-02
6.203589957659968318e-02,1.084179140079909176e-01,8.202516548392867202e-02,5.831665573379449935e-02,9.485932375216171719e-02,8.444629971972091032e-02,8.888544337766116077e-02,5.181561214145148642e-02,1.005951458047587843e-01,7.031069234897727172e-02
5.284847039179439016e-02,5.468185342000118909e-02,6.451642912517144279e-02,6.152901186713579523e-02,6.201204603733079246e-02,7.520066789909952976e-02,8.837855566819727282e-02,4.414049734629375832e-02,7.666527521020931324e-02,4.794537539507424950e-02
6.296141690023257520e-02,6.737909237283082331e-02,3.258536585365853777e-02,5.921020931480708294e-02,6.027383863080684051e-02,5.339805593654958077e-02,2.380487804878048813e-02,4.406678990995289286e-02,5.009410221241576699e-02,4.894722404436759045e-02
4.941952412189158650e-02,5.674136800047706319e-02,3.976933627526983706e-02,3.151219512195121975e-02,3.329810960701293926e-02,3.338135845906136517e-02,3.428326077881806155e-02,2.948011211163455852e-02,3.105301449102510630e-02,3.974548273600095327e-02
2.040097799511002633e-02,4.161464607311109870e-02,2.518504383087840498e-02,3.661160474685431349e-02,3.917800703679408247e-02,3.280791937503726996e-02,2.568000477070785451e-02,2.324694376528117432e-02,2.664845846502474774e-02,3.620585604389051082e-02
2.626894865525672418e-02,2.616184626393941448e-02,3.877702904168405657e-02,3.006667064225655023e-02,3.143490965472001825e-02,3.488055340211103361e-02,2.323501699564672895e-02,2.517073170731707471e-02,2.575609756097561182e-02,4.123036555548929838e-02
2.000000000000000042e-02,2.000000000000000042e-02,2.039024390243902515e-02,2.449853897071977912e-02,2.754797543085455575e-02,2.186797066014670166e-02,2.274721211759794803e-02,2.000000000000000042e-02,2.624390243902439274e-02,2.568000477070785451e-02
2.382396088019559863e-02,2.380487804878048813e-02,2.000000000000000042e-02,2.282926829268292976e-02,2.000000000000000042e-02,3.007740473492754446e-02,2.128021945256127617e-02,2.000000000000000042e-02,2.429268292682926905e-02,2.087804878048780607e-02
2.429268292682926905e-02,2.331707317073170721e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.136585365853658700e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.185365853658536445e-02,2.526829268292683089e-02,2.185365853658536445e-02
