2.102694371303345799e-01,1.920422640231079225e-01,2.053767530681255837e-01,2.107626149363936441e-01,1.948761608739183471e-01,1.971331128665970711e-01,2.073053962573463138e-01,1.957036431025528378e-01,2.059654224710815162e-01
1.951316146046478683e-01,1.790343138148610125e-01,1.936357429261189589e-01,1.975840085109292210e-01,1.830845831680210367e-01,1.846483383482167562e-01,1.943061345206605617e-01,1.831773655399888401e-01,1.912162858093575946e-01
1.853113606045080908e-01,1.716956456612022397e-01,1.827597855064262700e-01,1.889546756258901616e-01,1.749213010191553730e-01,1.750557560118506106e-01,1.845474803985467094e-01,1.745106668537341199e-01,1.795701845930142426e-01
1.843055371424042188e-01,1.689875349502148461e-01,1.803041754687950970e-01,1.881383429956309250e-01,1.726013863268859028e-01,1.724218177336366009e-01,1.838911128638440751e-01,1.723619925162768463e-01,1.766510198772716644e-01
1.817373672601336754e-01,1.657206141476118555e-01,1.788570661228818248e-01,1.846269732331634605e-01,1.707299915305630633e-01,1.714928234362325110e-01,1.812788682118454953e-01,1.716228503946341799e-01,1.742421204452299366e-01
1.766497955312246182e-01,1.604984180361621049e-01,1.737729606421483664e-01,1.795124941122556717e-01,1.672664365348453253e-01,1.677339989155598177e-01,1.772814942734587951e-01,1.663255325334843382e-01,1.700366667425153022e-01
1.722627649864542920e-01,1.577849230323202512e-01,1.712523968385437079e-01,1.766496524168797710e-01,1.640494328406036650e-01,1.645690070023811957e-01,1.750620444500836370e-01,1.627381287693621392e-01,1.666035243759013684e-01
1.707256366631393629e-01,1.548424712264618586e-01,1.685447960986977134e-01,1.731905057497286626e-01,1.602715378813145131e-01,1.617193952267069468e-01,1.715970542987217962e-01,1.602246191967235389e-01,1.652646102034562581e-01
1.673835159502350400e-01,1.511736921886968898e-01,1.645832259385955620e-01,1.704432123352052630e-01,1.590693686486534530e-01,1.583688450701038475e-01,1.682907650782560216e-01,1.552551270831353247e-01,1.600904342954059534e-01
1.659355753236086417e-01,1.488792963622421750e-01,1.633443593607443178e-01,1.680889068041268308e-01,1.552642625531273080e-01,1.548212071510058907e-01,1.663204101957099501e-01,1.529671452927643394e-01,1.567112043028932866e-01
1.612575648491759439e-01,1.459283098208380425e-01,1.598707725986120709e-01,1.656418153940287519e-01,1.531024918147804170e-01,1.539275925026039049e-01,1.627165417489572774e-01,1.505895646581044689e-01,1.545772607936286291e-01
