2.364137341553719796e-01,2.235743067279181984e-01,2.220318996975027270e-01,2.310253582630126257e-01,2.292565392631219223e-01,2.308961218691589212e-01,2.190109552297419826e-01,2.428691712917622758e-01,2.292807434827611179e-01,2.351914201383255576e-01
2.307883467775170838e-01,2.181707905624006849e-01,2.518420963009354585e-01,2.217414891840246705e-01,2.324982480898802051e-01,2.231277210393165511e-01,2.186473988324651729e-01,2.381382035542355113e-01,2.192849571323449709e-01,2.168411191592723442e-01
2.247293056079170959e-01,2.142883737920657783e-01,2.257082561471226434e-01,2.195756804493536052e-01,2.333570386079170389e-01,2.294529587978727803e-01,2.345955995672200367e-01,2.217727398822741391e-01,2.155374181471401973e-01,2.195614744443730171e-01
2.267705374600765267e-01,2.260409591302769416e-01,2.226112100825266005e-01,2.483936242409904849e-01,2.229212222324890580e-01,2.387646682548152932e-01,2.452814240195901885e-01,2.234298585114196933e-01,2.331090635942522360e-01,2.265374406415790465e-01
2.488437272517411425e-01,2.134147846312680064e-01,2.166320940556457353e-01,2.368407857152789453e-01,2.299050295276500733e-01,2.294562168433957328e-01,2.282759589928666233e-01,2.369856119415238160e-01,2.459651975388812972e-01,2.243095230365714787e-01
2.089958461393806033e-01,2.148563447352998534e-01,2.321559916592264017e-01,2.211076913842144054e-01,2.287108593908411813e-01,2.218699212631498052e-01,2.285335705897881819e-01,2.136212396597252372e-01,2.190687130230108970e-01,2.025797176790904985e-01
2.060576684752773724e-01,2.034502789663400757e-01,2.038920505013339657e-01,1.981853607781964288e-01,2.015614636737340926e-01,1.821291244238649187e-01,2.147743107194415302e-01,2.088501770490721887e-01,1.938309333102547216e-01,2.013551587086939987e-01
1.610800251316644727e-01,1.899400217965443449e-01,1.877707387784318949e-01,1.781882889624871458e-01,1.669490447582788750e-01,1.860652491770637129e-01,1.769999375411367426e-01,1.681209217344895868e-01,1.887190801029781095e-01,1.735787192318075101e-01
1.457365365881235220e-01,1.617530134170033496e-01,1.482278580383544209e-01,1.494074651434839363e-01,1.398588218942924677e-01,1.575763482927698689e-01,1.365290633144434496e-01,1.461156028305010401e-01,1.386863480466805354e-01,1.392005056502933491e-01
1.173358697610762391e-01,1.349712411135105816e-01,1.078180434291098333e-01,1.112588264993901871e-01,1.141470395905361812e-01,1.140541505537544520e-01,1.084339091905018176e-01,1.276237787072779517e-01,1.228876814534747702e-01,1.368275811908943318e-01
9.544736257646017907e-02,1.148363999543581954e-01,9.554273279342191671e-02,9.685541321858212593e-02,9.274723853311486743e-02,9.013306237125431886e-02,1.001357529556461123e-01,9.573902445887949586e-02,9.801564343009308566e-02,8.689060247006759330e-02
