1.094728502394480829e-01,9.901837577170979898e-02,9.407359913632784565e-02,1.053420970934054735e-01,1.136855905904557984e-01,1.031292179647479434e-01,1.180815163973717441e-01,1.149316880712524247e-01,1.050362170061951428e-01,1.037676425283436954e-01
1.032898694086107350e-01,8.678180546993263800e-02,9.139963612800527937e-02,1.007123077447168447e-01,1.076800378796295421e-01,9.157700420916714545e-02,8.721852368191784777e-02,9.675457767467265935e-02,1.001432824378595265e-01,9.276277459240245271e-02
1.030712329626428669e-01,8.876913186177770587e-02,9.935750111109087346e-02,9.028023463289325257e-02,1.128252418890851594e-01,9.093425502928309534e-02,1.074357805935765020e-01,9.750991019512511571e-02,8.281132370855692759e-02,8.746973552830450416e-02
8.732187348425024531e-02,8.949011601775658242e-02,9.560613532215878063e-02,9.046268047831074188e-02,8.026138990804398965e-02,9.914527622814384156e-02,8.800448014772266347e-02,9.681212870776179091e-02,9.648352098552093192e-02,8.108103752755435600e-02
1.137412575682045235e-01,8.691023213509840861e-02,8.992258095381477911e-02,1.002864537035972337e-01,1.017794687170476831e-01,9.516330119795235465e-02,8.856500051063875834e-02,9.840523739393347569e-02,9.554795398634896575e-02,1.060799800121930980e-01
9.131472375785942841e-02,8.878360625355841140e-02,8.703404530038116871e-02,1.037925575620860519e-01,8.199625914149610839e-02,9.472743739411793040e-02,8.279991681984122387e-02,9.248555425589188861e-02,1.031427688824927413e-01,9.555987161475332226e-02
8.046878711070204471e-02,7.345118969114994290e-02,8.035792522394191728e-02,7.809560928616809949e-02,6.952471763340184463e-02,7.220318366513145403e-02,7.219896847150619745e-02,8.321126817660506880e-02,7.286919111935608040e-02,8.067273978085653940e-02
5.142229700803213621e-02,6.231733554196250413e-02,6.360252518832232305e-02,6.155114784968473973e-02,5.862170792621712589e-02,6.622230330951961452e-02,5.303421200634350630e-02,6.003388002951826063e-02,5.759266950798413998e-02,5.848253360589494854e-02
5.020089608881839194e-02,4.091114337819978797e-02,5.263858165904455877e-02,4.695429666637607191e-02,3.998548592658357492e-02,3.842191148047324756e-02,4.365774147284728901e-02,4.293789608626064069e-02,3.485141588622775455e-02,4.628186327326944127e-02
3.348751721091003386e-02,2.984118324858675564e-02,3.894910069226853455e-02,2.971000676761692549e-02,3.366969773066486038e-02,2.845448429339636487e-02,2.556810148132837579e-02,2.920649683818177245e-02,2.976276066826477606e-02,2.598626844167817307e-02
1.865247139629011563e-02,1.321056795415376239e-02,1.214257193175827254e-02,2.348710614061999546e-02,2.214994922398616506e-02,1.714808692424008019e-02,2.088346725575107588e-02,2.177650371359851622e-02,1.402664123535191099e-02,2.310927452321387410e-02
