9.928245557762745144e-02,8.540911137826785737e-02,9.557379617904822322e-02,9.502289763136277656e-02,9.468686202443747646e-02,1.015643471854655172e-01,9.025767354647633300e-02,9.485989217594710532e-02,8.788648783190375346e-02,9.700544000902552866e-02
8.352955329238007098e-02,9.008428524122631675e-02,8.155341937226256999e-02,8.925788309053109271e-02,8.193333874797761873e-02,8.186793556537763639e-02,9.033509554038185452e-02,8.951970463406759559e-02,8.587179889636156749e-02,9.339328362535745387e-02
6.967532507948444309e-02,7.781060889385263413e-02,7.392768276723822585e-02,7.773840436325511749e-02,7.543136199207851889e-02,8.089640970475324433e-02,7.489589885687990278e-02,7.776942422403890220e-02,7.543308573972058728e-02,7.289050369835461951e-02
7.309630905763900288e-02,8.882526123170123022e-02,7.710932391922578621e-02,7.728233015295363217e-02,8.441199216962036456e-02,7.753251983534056868e-02,8.423424764429972289e-02,7.270722134675082493e-02,8.152738241687032539e-02,8.729376163288833645e-02
7.106356337129141054e-02,6.686691502707178825e-02,8.033890469771073906e-02,8.239414211911352814e-02,7.971464388710754190e-02,8.009195906512060759e-02,7.116337119798817057e-02,8.920199223619704187e-02,8.735485007175267103e-02,7.139569167526518823e-02
7.520242820823792862e-02,7.376543530721162145e-02,7.426456805219523727e-02,6.674529720056213145e-02,6.537155879444275786e-02,7.936847647400033234e-02,6.486580683882785248e-02,6.138159253503814444e-02,6.704123910584511292e-02,6.938759167780669812e-02
6.433712511688383096e-02,6.267592266553496938e-02,6.374183003013249305e-02,5.661557169453077659e-02,6.279651856442369784e-02,5.327026605833588835e-02,6.092687065002701935e-02,5.890902461187366018e-02,5.682601808515456987e-02,6.375810274253386478e-02
5.623010890232591624e-02,5.815693953427585050e-02,6.123367751139881243e-02,5.638497980864425052e-02,5.334873750762578887e-02,5.871606607467021177e-02,5.259671360178321681e-02,4.684413817662617940e-02,5.384785352765064648e-02,5.340103168849332643e-02
4.224369289138403538e-02,5.225013195370518254e-02,5.204776256552594293e-02,5.083831755961867177e-02,6.204562148493113216e-02,6.249739545907025129e-02,5.093766552057057279e-02,5.480361862924947036e-02,6.354511211626814871e-02,5.478979894964101927e-02
4.371158129014886956e-02,4.270328600951138476e-02,4.745960024133624028e-02,3.445096520277115409e-02,3.831475452300321660e-02,4.554543996433126768e-02,4.483789134686486794e-02,4.920123319645013094e-02,3.954955699762426058e-02,4.192723735082921899e-02
2.845443266897562662e-02,3.520510296016219481e-02,2.486153293454012106e-02,3.152524540855206059e-02,2.875878458225629083e-02,2.722075111968533939e-02,3.624847397362061102e-02,4.360119192914273245e-02,3.222073321667821844e-02,3.680359014282015562e-02
