n_dims_1,sim_type,model,metric,metric_value
2,multi_equal,knn_viewone,sas98,0.020013119446597886
2,multi_equal,knn_viewone,sas98,0.014161846263939412
2,multi_equal,knn_viewone,sas98,0.018562824259049433
2,multi_equal,knn_viewone,sas98,0.011227860933866064
2,multi_equal,knn_viewone,sas98,0.017576480410280877
2,multi_equal,knn_viewone,sas98,0.018075019381000656
2,multi_equal,knn_viewone,sas98,0.020013119446597886
2,multi_equal,knn_viewone,sas98,0.011226668256902618
2,multi_equal,knn_viewone,sas98,0.009275448744707497
2,multi_equal,knn_viewone,sas98,0.01904108772139066
2,multi_equal,knn_viewone,sas98,0.017578865764207762
2,multi_equal,knn_viewone,sas98,0.020499731647683227
2,multi_equal,knn_viewone,sas98,0.009765638976683165
2,multi_equal,knn_viewone,sas98,0.013669270678036855
2,multi_equal,knn_viewone,sas98,0.0122082413978174
2,multi_equal,knn_viewone,sas98,0.013670463355000297
2,multi_equal,knn_viewone,sas98,0.013674041385890632
2,multi_equal,knn_viewone,sas98,0.012202278013000178
2,multi_equal,knn_viewone,sas98,0.019037509690500325
2,multi_equal,knn_viewone,sas98,0.01123501699564673
2,multi_equal,knn_viewone,sas98,0.009765638976683167
2,multi_equal,knn_viewone,sas98,0.010257021885622278
2,multi_equal,knn_viewone,sas98,0.01220227801300018
2,multi_equal,knn_viewone,sas98,0.01366569264714652
2,multi_equal,knn_viewone,sas98,0.009274256067744052
2,multi_equal,knn_viewone,sas98,0.009763253622756275
2,multi_equal,knn_viewone,sas98,0.013182658476951516
2,multi_equal,knn_viewone,sas98,0.011235016995646729
2,multi_equal,knn_viewone,sas98,0.022462877929512792
2,multi_equal,knn_viewone,sas98,0.013675234062854077
2,multi_equal,knn_viewone,sas98,0.007816804818414933
2,multi_equal,knn_viewone,sas98,0.01611425845309798
2,multi_equal,knn_viewone,sas98,0.011721629196732064
2,multi_equal,knn_viewone,sas98,0.017094638917049314
2,multi_equal,knn_viewone,sas98,0.013677619416780964
2,multi_equal,knn_viewone,sas98,0.015127914604329417
2,multi_equal,knn_viewone,sas98,0.010253443854731946
2,multi_equal,knn_viewone,sas98,0.020026238893195776
2,multi_equal,knn_viewone,sas98,0.02099707794143956
2,multi_equal,knn_viewone,sas98,0.016116643807024867
2,multi_equal,knn_viewone,sas98,0.015620490190231975
2,multi_equal,knn_viewone,sas98,0.021979843759317788
2,multi_equal,knn_viewone,sas98,0.01855089748941499
2,multi_equal,knn_viewone,sas98,0.015632416959866422
2,multi_equal,knn_viewone,sas98,0.017575287733317433
2,multi_equal,knn_viewone,sas98,0.012207048720853958
2,multi_equal,knn_viewone,sas98,0.01611187309917109
2,multi_equal,knn_viewone,sas98,0.015625260898085754
2,multi_equal,knn_viewone,sas98,0.011226668256902618
2,multi_equal,knn_viewone,sas98,0.014649651141988193
2,multi_equal,knn_viewone,sas98,0.01562168286719542
2,multi_equal,knn_viewone,sas98,0.01758721450295188
2,multi_equal,knn_viewone,sas98,0.01318385115391496
2,multi_equal,knn_viewone,sas98,0.015138648697000417
2,multi_equal,knn_viewone,sas98,0.017582443795098095
2,multi_equal,knn_viewone,sas98,0.013670463355000297
2,multi_equal,knn_viewone,sas98,0.0185592462281591
2,multi_equal,knn_viewone,sas98,0.018549704812451547
2,multi_equal,knn_viewone,sas98,0.01562406822112231
2,multi_equal,knn_viewone,sas98,0.010742441409744171
2,multi_equal,knn_viewone,sas98,0.024901902319756693
2,multi_equal,knn_viewone,sas98,0.025396863259586143
2,multi_equal,knn_viewone,sas98,0.016114258453097975
2,multi_equal,knn_viewone,sas98,0.012692468244975849
2,multi_equal,knn_viewone,sas98,0.026855507185878702
2,multi_equal,knn_viewone,sas98,0.009274256067744052
2,multi_equal,knn_viewone,sas98,0.015136263343073528
2,multi_equal,knn_viewone,sas98,0.018554475520305324
2,multi_equal,knn_viewone,sas98,0.017087482855268652
2,multi_equal,knn_viewone,sas98,0.0180654779652931
2,multi_equal,knn_viewone,sas98,0.018546126781561215
2,multi_equal,knn_viewone,sas98,0.020015504800524775
2,multi_equal,knn_viewone,sas98,0.01464368775717097
2,multi_equal,knn_viewone,sas98,0.008795992605402828
2,multi_equal,knn_viewone,sas98,0.010743634086707617
2,multi_equal,knn_viewone,sas98,0.013670463355000297
2,multi_equal,knn_viewone,sas98,0.010253443854731946
2,multi_equal,knn_viewone,sas98,0.012211819428707735
2,multi_equal,knn_viewone,sas98,0.02246287792951279
2,multi_equal,knn_viewone,sas98,0.01905182181406166
2,multi_equal,knn_viewone,sas98,0.015622875544158865
2,multi_equal,knn_viewone,sas98,0.01416900232572008
2,multi_equal,knn_viewone,sas98,0.02685431450891526
2,multi_equal,knn_viewone,sas98,0.015133877989146638
2,multi_equal,knn_viewone,sas98,0.00927664142167094
2,multi_equal,knn_viewone,sas98,0.01854731945852466
2,multi_equal,knn_viewone,sas98,0.019045858429244437
2,multi_equal,knn_viewone,sas98,0.017574095056353985
2,multi_equal,knn_viewone,sas98,0.020019082831415114
2,multi_equal,knn_viewone,sas98,0.011230246287792952
2,multi_equal,knn_viewone,sas98,0.011719243842805177
2,multi_equal,knn_viewone,sas98,0.010749597471524838
2,multi_equal,knn_viewone,sas98,0.01366807800107341
2,multi_equal,knn_viewone,sas98,0.02636054624604926
2,multi_equal,knn_viewone,sas98,0.02050927306339078
2,multi_equal,knn_viewone,sas98,0.017086290178305204
2,multi_equal,knn_viewone,sas98,0.02685192915498837
2,multi_equal,knn_viewone,sas98,0.010744826763671061
2,multi_equal,knn_viewone,sas98,0.018556860874232216
2,multi_equal,knn_viewone,sas98,0.016110680422207646
10,multi_equal,knn_viewone,sas98,0.011718051165841733
10,multi_equal,knn_viewone,sas98,0.022950682807561573
10,multi_equal,knn_viewone,sas98,0.017575287733317433
10,multi_equal,knn_viewone,sas98,0.023428946269902794
10,multi_equal,knn_viewone,sas98,0.020506887709463892
10,multi_equal,knn_viewone,sas98,0.020505695032500448
10,multi_equal,knn_viewone,sas98,0.017583636472061542
10,multi_equal,knn_viewone,sas98,0.012204663366927068
10,multi_equal,knn_viewone,sas98,0.016599677977219868
10,multi_equal,knn_viewone,sas98,0.02050808038642734
10,multi_equal,knn_viewone,sas98,0.011230246287792952
10,multi_equal,knn_viewone,sas98,0.023437295008646906
10,multi_equal,knn_viewone,sas98,0.020991114556622337
10,multi_equal,knn_viewone,sas98,0.015139841373963861
10,multi_equal,knn_viewone,sas98,0.020508080386427336
10,multi_equal,knn_viewone,sas98,0.01563003160593953
10,multi_equal,knn_viewone,sas98,0.016611604746854317
10,multi_equal,knn_viewone,sas98,0.015634802313793307
10,multi_equal,knn_viewone,sas98,0.017574095056353985
10,multi_equal,knn_viewone,sas98,0.021973880374500567
10,multi_equal,knn_viewone,sas98,0.015137456020036971
10,multi_equal,knn_viewone,sas98,0.01709583159401276
10,multi_equal,knn_viewone,sas98,0.015131492635219752
10,multi_equal,knn_viewone,sas98,0.012697238952829626
10,multi_equal,knn_viewone,sas98,0.007813226787524599
10,multi_equal,knn_viewone,sas98,0.02246526328343968
10,multi_equal,knn_viewone,sas98,0.012208241397817402
10,multi_equal,knn_viewone,sas98,0.013676426739817522
10,multi_equal,knn_viewone,sas98,0.009277834098634384
10,multi_equal,knn_viewone,sas98,0.015138648697000417
10,multi_equal,knn_viewone,sas98,0.01318265847695152
10,multi_equal,knn_viewone,sas98,0.019532470630329774
10,multi_equal,knn_viewone,sas98,0.021972687697537123
10,multi_equal,knn_viewone,sas98,0.021979843759317788
10,multi_equal,knn_viewone,sas98,0.011236209672610173
10,multi_equal,knn_viewone,sas98,0.013183851153914964
10,multi_equal,knn_viewone,sas98,0.016122607191842088
10,multi_equal,knn_viewone,sas98,0.02196433895879301
10,multi_equal,knn_viewone,sas98,0.008301031665573378
10,multi_equal,knn_viewone,sas98,0.02245214383684179
10,multi_equal,knn_viewone,sas98,0.012692468244975849
10,multi_equal,knn_viewone,sas98,0.014649651141988193
10,multi_equal,knn_viewone,sas98,0.022468841314330013
10,multi_equal,knn_viewone,sas98,0.01562883892897609
10,multi_equal,knn_viewone,sas98,0.015619297513268533
10,multi_equal,knn_viewone,sas98,0.01903989504442722
10,multi_equal,knn_viewone,sas98,0.016113065776134534
10,multi_equal,knn_viewone,sas98,0.020998270618403005
10,multi_equal,knn_viewone,sas98,0.01269843162979307
10,multi_equal,knn_viewone,sas98,0.018071441350110323
10,multi_equal,knn_viewone,sas98,0.016119029160951752
10,multi_equal,knn_viewone,sas98,0.027829924265012816
10,multi_equal,knn_viewone,sas98,0.016593714592402647
10,multi_equal,knn_viewone,sas98,0.015626453575049198
10,multi_equal,knn_viewone,sas98,0.029782336454171388
10,multi_equal,knn_viewone,sas98,0.015143419404854194
10,multi_equal,knn_viewone,sas98,0.008304609696463712
10,multi_equal,knn_viewone,sas98,0.01904347307531755
10,multi_equal,knn_viewone,sas98,0.011714473134951399
10,multi_equal,knn_viewone,sas98,0.004886397519231916
10,multi_equal,knn_viewone,sas98,0.0234396803625738
10,multi_equal,knn_viewone,sas98,0.011718051165841733
10,multi_equal,knn_viewone,sas98,0.009763253622756277
10,multi_equal,knn_viewone,sas98,0.014161846263939414
10,multi_equal,knn_viewone,sas98,0.016605641362037092
10,multi_equal,knn_viewone,sas98,0.01708390482437832
