n_dims_1,sim_type,model,metric,metric_value
2,mean_shiftv2,knn_viewtwo,sas98,0.13136382610769873
2,mean_shiftv2,knn_viewtwo,sas98,0.12353986522750313
2,mean_shiftv2,knn_viewtwo,sas98,0.0922726459538434
2,mean_shiftv2,knn_viewtwo,sas98,0.11084262627467349
2,mean_shiftv2,knn_viewtwo,sas98,0.0913149263521975
2,mean_shiftv2,knn_viewtwo,sas98,0.1342608384519053
2,mean_shiftv2,knn_viewtwo,sas98,0.12499254576897847
2,mean_shiftv2,knn_viewtwo,sas98,0.12985389707197806
2,mean_shiftv2,knn_viewtwo,sas98,0.1279289164529787
2,mean_shiftv2,knn_viewtwo,sas98,0.09229649949311228
2,mean_shiftv2,knn_viewtwo,sas98,0.11863319219989266
2,mean_shiftv2,knn_viewtwo,sas98,0.13379330908223508
2,mean_shiftv2,knn_viewtwo,sas98,0.11376110680422206
2,mean_shiftv2,knn_viewtwo,sas98,0.1332816506649174
2,mean_shiftv2,knn_viewtwo,sas98,0.12058679706601468
2,mean_shiftv2,knn_viewtwo,sas98,0.11033216053431927
2,mean_shiftv2,knn_viewtwo,sas98,0.09032977518039238
2,mean_shiftv2,knn_viewtwo,sas98,0.1308748285526865
2,mean_shiftv2,knn_viewtwo,sas98,0.11770409684536945
2,mean_shiftv2,knn_viewtwo,sas98,0.10007394597173355
2,mean_shiftv2,knn_viewtwo,sas98,0.13621444331802732
2,mean_shiftv2,knn_viewtwo,sas98,0.12940902856461328
2,mean_shiftv2,knn_viewtwo,sas98,0.09669032142644166
2,mean_shiftv2,knn_viewtwo,sas98,0.13523883356192973
2,mean_shiftv2,knn_viewtwo,sas98,0.12306040908819846
2,mean_shiftv2,knn_viewtwo,sas98,0.10206810185461268
2,mean_shiftv2,knn_viewtwo,sas98,0.09813823126006321
2,mean_shiftv2,knn_viewtwo,sas98,0.12060468722046633
2,mean_shiftv2,knn_viewtwo,sas98,0.1005820263581609
2,mean_shiftv2,knn_viewtwo,sas98,0.11375156538851453
2,mean_shiftv2,knn_viewtwo,sas98,0.12106386785139245
2,mean_shiftv2,knn_viewtwo,sas98,0.13381596994454054
2,mean_shiftv2,knn_viewtwo,sas98,0.1245023555370028
2,mean_shiftv2,knn_viewtwo,sas98,0.14065358697596755
