n_samples,sim_type,model,metric,metric_value
256,mean_shiftv2,comight-cmi,cmi,0.011370502731255061
256,mean_shiftv2,comight-cmi,cmi,0.0017214511022480838
256,mean_shiftv2,comight-cmi,cmi,0.005803887167733501
256,mean_shiftv2,comight-cmi,cmi,0.007043236118516205
256,mean_shiftv2,comight-cmi,cmi,0.011222404041516199
256,mean_shiftv2,comight-cmi,cmi,0.0005820071192719212
256,mean_shiftv2,comight-cmi,cmi,0.005940051735530805
256,mean_shiftv2,comight-cmi,cmi,0.010252818276494935
256,mean_shiftv2,comight-cmi,cmi,0.0006621200752949807
256,mean_shiftv2,comight-cmi,cmi,0.0012096456528853938
256,mean_shiftv2,comight-cmi,cmi,0.0007613536279439392
256,mean_shiftv2,comight-cmi,cmi,0.005195335006444424
256,mean_shiftv2,comight-cmi,cmi,0.0030366034355994165
256,mean_shiftv2,comight-cmi,cmi,0.003430126745613382
256,mean_shiftv2,comight-cmi,cmi,0.00895944873969634
256,mean_shiftv2,comight-cmi,cmi,0.0007653777285576702
256,mean_shiftv2,comight-cmi,cmi,0.0005837392755170256
256,mean_shiftv2,comight-cmi,cmi,0.007428498779264547
256,mean_shiftv2,comight-cmi,cmi,0.004861647245716583
256,mean_shiftv2,comight-cmi,cmi,0.0019163065887544128
256,mean_shiftv2,comight-cmi,cmi,0.00030460741810800496
256,mean_shiftv2,comight-cmi,cmi,0.0012951426647700437
256,mean_shiftv2,comight-cmi,cmi,0.013957274866432612
256,mean_shiftv2,comight-cmi,cmi,0.01268013401342416
256,mean_shiftv2,comight-cmi,cmi,0.004724072072040952
256,mean_shiftv2,comight-cmi,cmi,-0.00034974424522149494
256,mean_shiftv2,comight-cmi,cmi,0.004135382540010224
256,mean_shiftv2,comight-cmi,cmi,0.0014316551640887187
256,mean_shiftv2,comight-cmi,cmi,0.0023605879433648003
256,mean_shiftv2,comight-cmi,cmi,0.0014073385036154074
256,mean_shiftv2,comight-cmi,cmi,0.00468576600510906
256,mean_shiftv2,comight-cmi,cmi,0.000627220302587217
256,mean_shiftv2,comight-cmi,cmi,0.016052067892777466
256,mean_shiftv2,comight-cmi,cmi,0.009964183441290908
256,mean_shiftv2,comight-cmi,cmi,0.005714680635201308
256,mean_shiftv2,comight-cmi,cmi,0.01544822474913743
256,mean_shiftv2,comight-cmi,cmi,-0.0010266219194743353
256,mean_shiftv2,comight-cmi,cmi,-0.0005165134035042263
256,mean_shiftv2,comight-cmi,cmi,0.0008480112605879775
256,mean_shiftv2,comight-cmi,cmi,-0.000982690728321134
256,mean_shiftv2,comight-cmi,cmi,0.0009219469998218432
256,mean_shiftv2,comight-cmi,cmi,0.004807357075189755
256,mean_shiftv2,comight-cmi,cmi,0.0016800078130987384
256,mean_shiftv2,comight-cmi,cmi,-0.0007161896925417244
256,mean_shiftv2,comight-cmi,cmi,0.014037854436048214
256,mean_shiftv2,comight-cmi,cmi,0.005339557296553665
256,mean_shiftv2,comight-cmi,cmi,0.0020399442030496484
256,mean_shiftv2,comight-cmi,cmi,-0.0002391063830411433
256,mean_shiftv2,comight-cmi,cmi,0.0005435459076086335
256,mean_shiftv2,comight-cmi,cmi,0.007952944205680379
256,mean_shiftv2,comight-cmi,cmi,-0.00043175250025506706
256,mean_shiftv2,comight-cmi,cmi,0.0022826087903629055
256,mean_shiftv2,comight-cmi,cmi,0.004087029337037085
256,mean_shiftv2,comight-cmi,cmi,0.002500641546678617
256,mean_shiftv2,comight-cmi,cmi,0.003388006841864466
256,mean_shiftv2,comight-cmi,cmi,0.006658175924651788
256,mean_shiftv2,comight-cmi,cmi,0.003620340460798732
256,mean_shiftv2,comight-cmi,cmi,0.0007360232999170657
256,mean_shiftv2,comight-cmi,cmi,0.002964398990968675
256,mean_shiftv2,comight-cmi,cmi,0.005745767561334714
256,mean_shiftv2,comight-cmi,cmi,0.004255142252333588
256,mean_shiftv2,comight-cmi,cmi,0.006064218452834114
256,mean_shiftv2,comight-cmi,cmi,-0.0005251019771992382
256,mean_shiftv2,comight-cmi,cmi,0.0019031070550764584
256,mean_shiftv2,comight-cmi,cmi,0.0036547594640263803
256,mean_shiftv2,comight-cmi,cmi,0.009342486004356276
256,mean_shiftv2,comight-cmi,cmi,0.0031220371636666577
256,mean_shiftv2,comight-cmi,cmi,0.0002740905259840387
256,mean_shiftv2,comight-cmi,cmi,0.009640007776436477
256,mean_shiftv2,comight-cmi,cmi,6.346534215750932e-05
256,mean_shiftv2,comight-cmi,cmi,0.0030065370469049
256,mean_shiftv2,comight-cmi,cmi,-0.0014312166428072093
256,mean_shiftv2,comight-cmi,cmi,0.002350663267996822
256,mean_shiftv2,comight-cmi,cmi,0.016365899267826056
256,mean_shiftv2,comight-cmi,cmi,0.0028684830482146317
256,mean_shiftv2,comight-cmi,cmi,0.007801685409977055
256,mean_shiftv2,comight-cmi,cmi,0.00040030340812757803
256,mean_shiftv2,comight-cmi,cmi,0.00031106146885551134
256,mean_shiftv2,comight-cmi,cmi,0.0009608436118736519
256,mean_shiftv2,comight-cmi,cmi,0.004454769766517597
256,mean_shiftv2,comight-cmi,cmi,0.01384294809000719
256,mean_shiftv2,comight-cmi,cmi,0.00809381166945089
256,mean_shiftv2,comight-cmi,cmi,0.0002668850352988139
256,mean_shiftv2,comight-cmi,cmi,0.006862185820521893
256,mean_shiftv2,comight-cmi,cmi,0.0021072575010270267
256,mean_shiftv2,comight-cmi,cmi,0.003180681106969896
256,mean_shiftv2,comight-cmi,cmi,0.0018677576370158544
256,mean_shiftv2,comight-cmi,cmi,0.004030994655181419
256,mean_shiftv2,comight-cmi,cmi,0.0034221139244534626
256,mean_shiftv2,comight-cmi,cmi,0.002181661117670819
256,mean_shiftv2,comight-cmi,cmi,0.0006100541080337196
256,mean_shiftv2,comight-cmi,cmi,0.006905150555288397
256,mean_shiftv2,comight-cmi,cmi,0.004383084990991493
256,mean_shiftv2,comight-cmi,cmi,0.004033956992064214
256,mean_shiftv2,comight-cmi,cmi,0.007168919694180653
256,mean_shiftv2,comight-cmi,cmi,0.006414988991992665
256,mean_shiftv2,comight-cmi,cmi,0.0008233201098427623
256,mean_shiftv2,comight-cmi,cmi,0.0035836803150780527
256,mean_shiftv2,comight-cmi,cmi,0.0022738157984909524
256,mean_shiftv2,comight-cmi,cmi,0.005078730121963249
512,mean_shiftv2,comight-cmi,cmi,0.01557878040938454
512,mean_shiftv2,comight-cmi,cmi,0.014010675892381808
512,mean_shiftv2,comight-cmi,cmi,0.019005367586232502
512,mean_shiftv2,comight-cmi,cmi,0.010584520234025119
512,mean_shiftv2,comight-cmi,cmi,0.01788593911461933
512,mean_shiftv2,comight-cmi,cmi,0.013817283271264857
512,mean_shiftv2,comight-cmi,cmi,0.014582440689937748
512,mean_shiftv2,comight-cmi,cmi,0.014769911769985988
512,mean_shiftv2,comight-cmi,cmi,0.004866832980306546
512,mean_shiftv2,comight-cmi,cmi,0.007124785734304417
512,mean_shiftv2,comight-cmi,cmi,0.009409418157867777
512,mean_shiftv2,comight-cmi,cmi,0.01785747028350748
512,mean_shiftv2,comight-cmi,cmi,0.01306712313184999
512,mean_shiftv2,comight-cmi,cmi,0.009773359398152937
512,mean_shiftv2,comight-cmi,cmi,0.009835709137684945
512,mean_shiftv2,comight-cmi,cmi,0.005617592703121899
512,mean_shiftv2,comight-cmi,cmi,0.009358820938122014
512,mean_shiftv2,comight-cmi,cmi,0.01635134967656926
512,mean_shiftv2,comight-cmi,cmi,0.017216656805307595
512,mean_shiftv2,comight-cmi,cmi,0.01093407364130683
512,mean_shiftv2,comight-cmi,cmi,0.006888873239198068
512,mean_shiftv2,comight-cmi,cmi,0.006581172500546351
512,mean_shiftv2,comight-cmi,cmi,0.007809061397461181
512,mean_shiftv2,comight-cmi,cmi,0.011957669835698459
512,mean_shiftv2,comight-cmi,cmi,0.027343359340955664
512,mean_shiftv2,comight-cmi,cmi,0.01221933438719991
512,mean_shiftv2,comight-cmi,cmi,0.009702459821797182
512,mean_shiftv2,comight-cmi,cmi,0.006591246579467525
512,mean_shiftv2,comight-cmi,cmi,0.008944184162028246
512,mean_shiftv2,comight-cmi,cmi,0.008699620473585301
512,mean_shiftv2,comight-cmi,cmi,0.012137604312896899
512,mean_shiftv2,comight-cmi,cmi,0.00829160883583957
512,mean_shiftv2,comight-cmi,cmi,0.018476911374515792
512,mean_shiftv2,comight-cmi,cmi,0.010602742177459046
512,mean_shiftv2,comight-cmi,cmi,0.010325905888777576
512,mean_shiftv2,comight-cmi,cmi,0.026021996246749723
512,mean_shiftv2,comight-cmi,cmi,0.003125905319980915
512,mean_shiftv2,comight-cmi,cmi,0.00584724840569395
512,mean_shiftv2,comight-cmi,cmi,0.011647178353960341
512,mean_shiftv2,comight-cmi,cmi,0.0017611907676835514
512,mean_shiftv2,comight-cmi,cmi,0.0024855894043881444
512,mean_shiftv2,comight-cmi,cmi,0.014292090638935329
512,mean_shiftv2,comight-cmi,cmi,0.005759464355440613
512,mean_shiftv2,comight-cmi,cmi,0.003166404221545016
512,mean_shiftv2,comight-cmi,cmi,0.02411211129885571
512,mean_shiftv2,comight-cmi,cmi,0.01072845559492197
512,mean_shiftv2,comight-cmi,cmi,0.0073257390695118385
512,mean_shiftv2,comight-cmi,cmi,0.00421197967151643
512,mean_shiftv2,comight-cmi,cmi,0.010841537383839195
512,mean_shiftv2,comight-cmi,cmi,0.008637290786207785
512,mean_shiftv2,comight-cmi,cmi,0.0074923352429761
512,mean_shiftv2,comight-cmi,cmi,0.01112641361777722
512,mean_shiftv2,comight-cmi,cmi,0.008884621301430973
512,mean_shiftv2,comight-cmi,cmi,0.016119715668443946
512,mean_shiftv2,comight-cmi,cmi,0.006236695802547598
512,mean_shiftv2,comight-cmi,cmi,0.00927150618264505
512,mean_shiftv2,comight-cmi,cmi,0.0048004375173954505
512,mean_shiftv2,comight-cmi,cmi,0.008337774586379965
512,mean_shiftv2,comight-cmi,cmi,0.006634446920006698
512,mean_shiftv2,comight-cmi,cmi,0.00977882514718098
512,mean_shiftv2,comight-cmi,cmi,0.011775552744683226
512,mean_shiftv2,comight-cmi,cmi,0.01053731175862016
512,mean_shiftv2,comight-cmi,cmi,0.009174492128623313
512,mean_shiftv2,comight-cmi,cmi,0.009962979720075094
512,mean_shiftv2,comight-cmi,cmi,0.012901913511088603
512,mean_shiftv2,comight-cmi,cmi,0.016657672106459853
512,mean_shiftv2,comight-cmi,cmi,0.015982831164264466
512,mean_shiftv2,comight-cmi,cmi,0.007936572620349414
512,mean_shiftv2,comight-cmi,cmi,0.009863865731873034
512,mean_shiftv2,comight-cmi,cmi,0.004103152252895481
512,mean_shiftv2,comight-cmi,cmi,0.007770298128343289
512,mean_shiftv2,comight-cmi,cmi,0.0022653490249021635
512,mean_shiftv2,comight-cmi,cmi,0.004696378572422
512,mean_shiftv2,comight-cmi,cmi,0.02576970886100749
512,mean_shiftv2,comight-cmi,cmi,0.004524185611377796
512,mean_shiftv2,comight-cmi,cmi,0.01838838685359867
512,mean_shiftv2,comight-cmi,cmi,0.006853144053950544
512,mean_shiftv2,comight-cmi,cmi,0.007111629239689665
512,mean_shiftv2,comight-cmi,cmi,0.006213130902253949
512,mean_shiftv2,comight-cmi,cmi,0.009161775565058816
512,mean_shiftv2,comight-cmi,cmi,0.010155109571935883
512,mean_shiftv2,comight-cmi,cmi,0.008623296873628283
512,mean_shiftv2,comight-cmi,cmi,0.0043014715915407065
512,mean_shiftv2,comight-cmi,cmi,0.00840751839579812
512,mean_shiftv2,comight-cmi,cmi,0.010792650302002604
512,mean_shiftv2,comight-cmi,cmi,0.013583132884085636
512,mean_shiftv2,comight-cmi,cmi,0.009858719877577582
512,mean_shiftv2,comight-cmi,cmi,0.008288295433066972
512,mean_shiftv2,comight-cmi,cmi,0.00752115778266238
512,mean_shiftv2,comight-cmi,cmi,0.006400741576803148
512,mean_shiftv2,comight-cmi,cmi,0.010000948104220808
512,mean_shiftv2,comight-cmi,cmi,0.014557216453926158
512,mean_shiftv2,comight-cmi,cmi,0.014043439993753126
512,mean_shiftv2,comight-cmi,cmi,0.01595146091333266
512,mean_shiftv2,comight-cmi,cmi,0.012989958081290887
512,mean_shiftv2,comight-cmi,cmi,0.0145496216648624
512,mean_shiftv2,comight-cmi,cmi,0.009196342125735946
512,mean_shiftv2,comight-cmi,cmi,0.007191809986577091
512,mean_shiftv2,comight-cmi,cmi,0.008080867175343065
512,mean_shiftv2,comight-cmi,cmi,0.011021409372500957
1024,mean_shiftv2,comight-cmi,cmi,0.023094353981582216
1024,mean_shiftv2,comight-cmi,cmi,0.020159152786139
1024,mean_shiftv2,comight-cmi,cmi,0.02304260711270245
1024,mean_shiftv2,comight-cmi,cmi,0.014172711739261046
1024,mean_shiftv2,comight-cmi,cmi,0.02898299156071449
1024,mean_shiftv2,comight-cmi,cmi,0.02518579191127135
1024,mean_shiftv2,comight-cmi,cmi,0.029465704720991193
1024,mean_shiftv2,comight-cmi,cmi,0.01760271923795298
1024,mean_shiftv2,comight-cmi,cmi,0.01856134243106089
1024,mean_shiftv2,comight-cmi,cmi,0.019848901317607193
1024,mean_shiftv2,comight-cmi,cmi,0.015859912098440287
1024,mean_shiftv2,comight-cmi,cmi,0.031055893189447126
1024,mean_shiftv2,comight-cmi,cmi,0.017327030101153107
1024,mean_shiftv2,comight-cmi,cmi,0.02495199348295951
1024,mean_shiftv2,comight-cmi,cmi,0.025643560542012667
1024,mean_shiftv2,comight-cmi,cmi,0.019159334044299925
1024,mean_shiftv2,comight-cmi,cmi,0.01158905547715261
1024,mean_shiftv2,comight-cmi,cmi,0.02368346255319398
1024,mean_shiftv2,comight-cmi,cmi,0.03456353827919467
1024,mean_shiftv2,comight-cmi,cmi,0.015786448133918496
1024,mean_shiftv2,comight-cmi,cmi,0.019217991992340977
1024,mean_shiftv2,comight-cmi,cmi,0.020819729541550758
1024,mean_shiftv2,comight-cmi,cmi,0.020879841559123147
1024,mean_shiftv2,comight-cmi,cmi,0.02567949089570276
1024,mean_shiftv2,comight-cmi,cmi,0.028228432553682015
1024,mean_shiftv2,comight-cmi,cmi,0.015722467181843558
1024,mean_shiftv2,comight-cmi,cmi,0.018329388860191198
1024,mean_shiftv2,comight-cmi,cmi,0.02450723584979997
1024,mean_shiftv2,comight-cmi,cmi,0.018443078096310295
1024,mean_shiftv2,comight-cmi,cmi,0.016371897191885476
1024,mean_shiftv2,comight-cmi,cmi,0.0145342646913581
1024,mean_shiftv2,comight-cmi,cmi,0.017236379291867054
1024,mean_shiftv2,comight-cmi,cmi,0.029312113613914836
1024,mean_shiftv2,comight-cmi,cmi,0.025680005729315836
1024,mean_shiftv2,comight-cmi,cmi,0.01756840602633214
1024,mean_shiftv2,comight-cmi,cmi,0.03330784371376583
1024,mean_shiftv2,comight-cmi,cmi,0.010488958194736386
1024,mean_shiftv2,comight-cmi,cmi,0.014511243574209853
1024,mean_shiftv2,comight-cmi,cmi,0.022400327125525643
1024,mean_shiftv2,comight-cmi,cmi,0.021582024351481044
1024,mean_shiftv2,comight-cmi,cmi,0.013033399136863077
1024,mean_shiftv2,comight-cmi,cmi,0.016527577462796983
1024,mean_shiftv2,comight-cmi,cmi,0.014170422930798177
1024,mean_shiftv2,comight-cmi,cmi,0.011440089877148063
1024,mean_shiftv2,comight-cmi,cmi,0.029870558786745605
1024,mean_shiftv2,comight-cmi,cmi,0.013215264641931013
1024,mean_shiftv2,comight-cmi,cmi,0.017288707642892143
1024,mean_shiftv2,comight-cmi,cmi,0.01270596218370934
1024,mean_shiftv2,comight-cmi,cmi,0.020143794874971643
1024,mean_shiftv2,comight-cmi,cmi,0.02038717249340105
1024,mean_shiftv2,comight-cmi,cmi,0.012557013751543611
1024,mean_shiftv2,comight-cmi,cmi,0.02264411588113202
1024,mean_shiftv2,comight-cmi,cmi,0.019195351505778557
1024,mean_shiftv2,comight-cmi,cmi,0.017628759947573847
1024,mean_shiftv2,comight-cmi,cmi,0.01053431016389439
1024,mean_shiftv2,comight-cmi,cmi,0.017151096985312697
1024,mean_shiftv2,comight-cmi,cmi,0.013821238732777519
1024,mean_shiftv2,comight-cmi,cmi,0.021512292360033936
1024,mean_shiftv2,comight-cmi,cmi,0.017015839402026778
1024,mean_shiftv2,comight-cmi,cmi,0.016613971508382286
1024,mean_shiftv2,comight-cmi,cmi,0.01848505085931762
1024,mean_shiftv2,comight-cmi,cmi,0.02448297815395306
1024,mean_shiftv2,comight-cmi,cmi,0.020344481528145275
1024,mean_shiftv2,comight-cmi,cmi,0.021474046865231244
1024,mean_shiftv2,comight-cmi,cmi,0.017832703832671326
1024,mean_shiftv2,comight-cmi,cmi,0.01739792920580474
1024,mean_shiftv2,comight-cmi,cmi,0.025374729771324933
1024,mean_shiftv2,comight-cmi,cmi,0.01692297541840415
1024,mean_shiftv2,comight-cmi,cmi,0.02357728165450268
1024,mean_shiftv2,comight-cmi,cmi,0.009954530628676128
1024,mean_shiftv2,comight-cmi,cmi,0.026557773551561636
1024,mean_shiftv2,comight-cmi,cmi,0.011226608017166795
1024,mean_shiftv2,comight-cmi,cmi,0.01710239400444502
1024,mean_shiftv2,comight-cmi,cmi,0.02642612132092992
1024,mean_shiftv2,comight-cmi,cmi,0.014842983026874701
1024,mean_shiftv2,comight-cmi,cmi,0.025317790807554474
1024,mean_shiftv2,comight-cmi,cmi,0.016634271386177457
1024,mean_shiftv2,comight-cmi,cmi,0.01562441906539791
1024,mean_shiftv2,comight-cmi,cmi,0.01898480407736458
1024,mean_shiftv2,comight-cmi,cmi,0.014654059233154437
1024,mean_shiftv2,comight-cmi,cmi,0.019817703580848556
1024,mean_shiftv2,comight-cmi,cmi,0.0153777953611971
1024,mean_shiftv2,comight-cmi,cmi,0.022415756771818174
1024,mean_shiftv2,comight-cmi,cmi,0.018543135140943412
1024,mean_shiftv2,comight-cmi,cmi,0.02295895130616943
1024,mean_shiftv2,comight-cmi,cmi,0.017250210686321932
1024,mean_shiftv2,comight-cmi,cmi,0.020218133121100434
1024,mean_shiftv2,comight-cmi,cmi,0.016693950692468262
1024,mean_shiftv2,comight-cmi,cmi,0.01594816893023676
1024,mean_shiftv2,comight-cmi,cmi,0.01780439840284287
1024,mean_shiftv2,comight-cmi,cmi,0.0173142775520142
1024,mean_shiftv2,comight-cmi,cmi,0.023041199012033386
1024,mean_shiftv2,comight-cmi,cmi,0.01895129947908758
1024,mean_shiftv2,comight-cmi,cmi,0.01384175768973317
1024,mean_shiftv2,comight-cmi,cmi,0.016722272362208024
1024,mean_shiftv2,comight-cmi,cmi,0.0238750487640228
1024,mean_shiftv2,comight-cmi,cmi,0.015735351526885433
1024,mean_shiftv2,comight-cmi,cmi,0.015308726867252709
1024,mean_shiftv2,comight-cmi,cmi,0.017093944868441846
1024,mean_shiftv2,comight-cmi,cmi,0.029597379266332435
2048,mean_shiftv2,comight-cmi,cmi,0.0351318209969218
2048,mean_shiftv2,comight-cmi,cmi,0.03338291775012037
2048,mean_shiftv2,comight-cmi,cmi,0.0381150235524963
2048,mean_shiftv2,comight-cmi,cmi,0.03131618657155966
2048,mean_shiftv2,comight-cmi,cmi,0.039340191156177484
2048,mean_shiftv2,comight-cmi,cmi,0.04048310210363382
2048,mean_shiftv2,comight-cmi,cmi,0.04106213729991315
2048,mean_shiftv2,comight-cmi,cmi,0.02639804784721478
2048,mean_shiftv2,comight-cmi,cmi,0.03224054409587829
2048,mean_shiftv2,comight-cmi,cmi,0.03399445699286052
2048,mean_shiftv2,comight-cmi,cmi,0.02637039656563478
2048,mean_shiftv2,comight-cmi,cmi,0.038914037156617676
2048,mean_shiftv2,comight-cmi,cmi,0.026952796843057403
2048,mean_shiftv2,comight-cmi,cmi,0.038599493540989904
2048,mean_shiftv2,comight-cmi,cmi,0.0391542919830552
2048,mean_shiftv2,comight-cmi,cmi,0.027007412773534245
2048,mean_shiftv2,comight-cmi,cmi,0.019654678358635214
2048,mean_shiftv2,comight-cmi,cmi,0.03705070926664511
2048,mean_shiftv2,comight-cmi,cmi,0.03898023993488764
2048,mean_shiftv2,comight-cmi,cmi,0.029352098039181596
2048,mean_shiftv2,comight-cmi,cmi,0.023506637525649854
2048,mean_shiftv2,comight-cmi,cmi,0.03100587692328327
2048,mean_shiftv2,comight-cmi,cmi,0.03271382797305711
2048,mean_shiftv2,comight-cmi,cmi,0.034201694259083815
2048,mean_shiftv2,comight-cmi,cmi,0.03438727904822858
2048,mean_shiftv2,comight-cmi,cmi,0.029613821728794898
2048,mean_shiftv2,comight-cmi,cmi,0.03567696380971552
2048,mean_shiftv2,comight-cmi,cmi,0.041756278463921825
2048,mean_shiftv2,comight-cmi,cmi,0.029992250608607218
2048,mean_shiftv2,comight-cmi,cmi,0.027615162017059935
2048,mean_shiftv2,comight-cmi,cmi,0.03348566813471021
2048,mean_shiftv2,comight-cmi,cmi,0.028687606362072016
2048,mean_shiftv2,comight-cmi,cmi,0.029036781043689563
2048,mean_shiftv2,comight-cmi,cmi,0.04212572192855213
2048,mean_shiftv2,comight-cmi,cmi,0.023497909558463315
2048,mean_shiftv2,comight-cmi,cmi,0.03521478990932647
2048,mean_shiftv2,comight-cmi,cmi,0.02463738329831755
2048,mean_shiftv2,comight-cmi,cmi,0.029066552241456045
2048,mean_shiftv2,comight-cmi,cmi,0.029532061457346215
2048,mean_shiftv2,comight-cmi,cmi,0.034846928901932306
2048,mean_shiftv2,comight-cmi,cmi,0.027883928908615796
2048,mean_shiftv2,comight-cmi,cmi,0.02591499924039764
2048,mean_shiftv2,comight-cmi,cmi,0.030977729527337017
2048,mean_shiftv2,comight-cmi,cmi,0.022896689117755442
2048,mean_shiftv2,comight-cmi,cmi,0.03023815432686605
2048,mean_shiftv2,comight-cmi,cmi,0.028228436574757487
2048,mean_shiftv2,comight-cmi,cmi,0.028801879093673488
2048,mean_shiftv2,comight-cmi,cmi,0.024988300037218192
2048,mean_shiftv2,comight-cmi,cmi,0.024319651767229722
2048,mean_shiftv2,comight-cmi,cmi,0.03356873976895791
2048,mean_shiftv2,comight-cmi,cmi,0.02372662381524404
2048,mean_shiftv2,comight-cmi,cmi,0.029689846980433532
2048,mean_shiftv2,comight-cmi,cmi,0.02647733873427005
2048,mean_shiftv2,comight-cmi,cmi,0.028583985106365395
2048,mean_shiftv2,comight-cmi,cmi,0.02607812509251206
2048,mean_shiftv2,comight-cmi,cmi,0.026370295112865483
2048,mean_shiftv2,comight-cmi,cmi,0.02293791077039331
2048,mean_shiftv2,comight-cmi,cmi,0.03340032746668742
2048,mean_shiftv2,comight-cmi,cmi,0.03513442680460821
2048,mean_shiftv2,comight-cmi,cmi,0.03391504721079419
2048,mean_shiftv2,comight-cmi,cmi,0.02660107517656851
2048,mean_shiftv2,comight-cmi,cmi,0.03722434424540688
